,titulo,ano,mes,dia
2162,Entrando Numa Fria Maior Ainda,2013,Maio,13
2163,Do Que As Mulheres Gostam,2013,Maio,14
2164,Minha Noiva De Mentira,2013,Maio,15
2165,Um Presente Para Helen,2013,Maio,16
2166,Abracadabra,2013,Maio,17
2167,Afinado No Amor,2013,Maio,20
2168,Confusão Pra Cachorro,2013,Maio,21
2169,O Diário De Uma Babá,2013,Maio,22
2170,A Bruxa Do Bem,2013,Maio,23
2171,Alaska: Uma Aventura Inacreditável,2013,Maio,24
2172,"Loucas Por Amor, Viciadas Em Dinheiro",2013,Maio,27
2173,O Céu Pode Esperar,2013,Maio,28
2174,MIB: Homens De Preto,2013,Maio,29
2175,Uma Noite No Museu 2,2013,Maio,30
2176,Eu E Meu Guarda-Chuva,2013,Maio,31
2177,Acampamento Do Papai,2013,Junho,03
2178,Nossa Querida Babá,2013,Junho,04
2179,Dois Cachorrinhos Milagrosos,2013,Junho,05
2180,ABC Do Amor,2013,Junho,06
2181,Animal,2013,Junho,07
2182,Um Príncipe Em Minha Vida,2013,Junho,10
2183,O Pequeno Stuart Little 2,2013,Junho,11
2184,Ghost: Do Outro Lado Da Vida,2013,Junho,12
2185,Dança Comigo?,2013,Junho,13
2186,Matilda,2013,Junho,14
2187,O Melhor Amigo Da Noiva,2013,Junho,17
2188,Mamãe Saiu Com Um Vampiro,2013,Junho,18
2191,O Medalhão,2013,Junho,21
2192,Meninas Malvadas,2013,Junho,24
2193,Sempre Ao Seu Lado,2013,Junho,25
2196,Lisbela E O Prisioneiro,2013,Junho,28
2197,Cartas Para Julieta,2013,Julho,01
2198,Avalon High,2013,Julho,02
2199,Porta Do Céu,2013,Julho,03
2200,A Fuga Das Galinhas,2013,Julho,04
2201,Uma Garota Encantada,2013,Julho,05
2202,O Grande Dave,2013,Julho,08
2203,Bee Movie: A História De Uma Abelha,2013,Julho,09
2204,Peter Pan,2013,Julho,10
2205,O Cachorro Bombeiro,2013,Julho,11
2206,Dragonball Evolution,2013,Julho,12
2207,O Guerreiro Didi E A Ninja Lili,2013,Julho,15
2208,O Diário Da Princesa 2,2013,Julho,16
2209,Os Feiticeiros De Waverly Place: O Filme,2013,Julho,17
2210,Ciência Travessa,2013,Julho,18
2211,Eragon,2013,Julho,19
2212,A Hora Da Virada,2013,Julho,22
2214,Pequenos Espiões,2013,Julho,24
2215,A Menina E O Porquinho,2013,Julho,25
2216,Karatê Dog,2013,Julho,26
2217,Os Delírios De Consumo De Becky Bloom,2013,Julho,29
2218,Vovó...Zona,2013,Julho,30
2219,E Se Fosse Verdade,2013,Julho,31
2220,Flicka 2,2013,Agosto,01
2222,Garfield: O Filme,2013,Agosto,05
2223,Se Eu Fosse Você,2013,Agosto,06
2224,Surpresa Em Dobro,2013,Agosto,07
2225,Operação Cupido,2013,Agosto,08
2226,Doze É Demais,2013,Agosto,09
2227,Vira-Lata,2013,Agosto,12
2228,Uma Patricinha De Outro Mundo,2013,Agosto,13
2230,Edward Mãos De Tesoura,2013,Agosto,15
2231,O Terno De 2 Bilhões De Dólares,2013,Agosto,16
2232,Quando O Amor Acontece,2013,Agosto,19
2233,H2O: Meninas Sereias,2013,Agosto,20
2234,O Pai Da Noiva 2,2013,Agosto,21
2235,Ilha Da Aventura,2013,Agosto,22
2236,Brigada 49,2013,Agosto,23
2237,Noiva Em Fuga,2013,Agosto,26
2238,Coração De Cavaleiro,2013,Agosto,27
2239,Neve Pra Cachorro,2013,Agosto,28
2240,"Seis Dias, Sete Noites",2013,Agosto,29
2241,Karatê Kid 4: A Nova Aventura,2013,Agosto,30
2242,Meninas Malvadas 2,2013,Setembro,02
2243,Um Príncipe Em Nova York,2013,Setembro,03
2244,Nas Profundezas Do Mar Sem Fim,2013,Setembro,04
2245,Nunca Fui Beijada,2013,Setembro,05
2246,Clockstoppers: O Filme,2013,Setembro,06
2247,Um Encontro Com Seu Ídolo!,2013,Setembro,09
2248,Duplex,2013,Setembro,10
2249,Um Lugar Chamado Notting Hill,2013,Setembro,11
2250,Querem Acabar Comigo,2013,Setembro,12
2251,As Patricinhas De Beverly Hills,2013,Setembro,13
2252,O Fada Do Dente,2013,Setembro,16
2253,Mudança De Hábito 2: Mais Loucuras No Convento,2013,Setembro,17
2254,Outono Em Nova York,2013,Setembro,18
2255,Dirty Dancing: Ritmo Quente,2013,Setembro,19
2256,O Amor Acontece,2013,Setembro,20
2257,"Grande Menina, Pequena Mulher",2013,Setembro,23
2258,Vestida Para Casar,2013,Setembro,24
2259,2 Filhos De Francisco,2013,Setembro,25
2260,A Família Addams,2013,Setembro,26
2261,As Namoradas Do Papai,2013,Setembro,27
2262,A Vingança Das Damas De Honra,2013,Setembro,30
2263,Um Dia Especial,2013,Outubro,01
2264,A Filha Do Chefe,2013,Outubro,02
2265,Evelyn: Uma História Verdadeira,2013,Outubro,03
2266,Um Tira No Jardim De Infância,2013,Outubro,04
2267,Feita Por Encomenda,2013,Outubro,07
2268,A Família Buscapé,2013,Outubro,08
2269,Procura Obsessiva,2013,Outubro,09
2270,Recém-Formada,2013,Outubro,10
2271,Forças Do Destino,2013,Outubro,11
2272,O Pequeno Nicolau,2013,Outubro,14
2273,Uma Professora Muito Maluquinha,2013,Outubro,15
2274,Encontro De Amor,2013,Outubro,16
2275,À Prova De Fogo,2013,Outubro,17
2276,Dr. Dolittle,2013,Outubro,18
2277,Central Do Brasil,2013,Outubro,21
2278,Aprendendo A Viver,2013,Outubro,22
2279,A Herança De Mr. Deeds,2013,Outubro,23
2280,Lado A Lado,2013,Outubro,24
2281,Os Três Mosqueteiros,2013,Outubro,25
2282,O Menino Da Porteira,2013,Outubro,28
2283,Ela É O Cara,2013,Outubro,29
2284,O Pai Da Noiva,2013,Outubro,30
2285,Como Perder Um Homem Em 10 Dias,2013,Outubro,31
2286,Sexta-Feira Muito Louca,2013,Novembro,01
2287,Jogada Certa,2013,Novembro,04
2288,À Procura Da Felicidade,2013,Novembro,05
2289,A Lagoa Azul,2013,Novembro,06
2290,Aparecida: O Milagre,2013,Novembro,07
2291,Uma Fada Em Nossas Vidas,2013,Novembro,08
2292,O Auto Da Compadecida,2013,Novembro,11
2293,Um Caminho Para Dois,2013,Novembro,12
2294,Um Tira Da Pesada,2013,Novembro,13
2295,Ace: Uma Questão De Justiça,2013,Novembro,14
2296,Shrek 2,2013,Novembro,15
2297,As Férias Da Minha Vida,2013,Novembro,18
2298,A Filha Do Presidente,2013,Novembro,19
2299,Pequenos Invasores,2013,Novembro,20
2300,Olha Quem Está Falando,2013,Novembro,21
2301,O Inferno De Dante,2013,Novembro,22
2302,Amor Por Acidente,2013,Novembro,25
2303,Os Caça-Fantasmas,2013,Novembro,26
2304,Sabrina Vai A Roma,2013,Novembro,27
2305,Coração De Campeão,2013,Novembro,28
2306,Aquamarine,2013,Novembro,29
2307,Doce De Mãe,2013,Dezembro,02
2308,O Diabo Veste Prada,2013,Dezembro,03
2309,Táxi,2013,Dezembro,04
2310,Jogo Da Vida,2013,Dezembro,05
2312,Meu Primeiro Amor,2013,Dezembro,09
2313,Super-Herói: O Filme,2013,Dezembro,10
2314,O Menino De Ouro,2013,Dezembro,11
2315,A Grande Família: O Filme,2013,Dezembro,12
2316,Apenas Amigos,2013,Dezembro,13
2317,A Força de Um Sonho,2013,Dezembro,16
2318,Ela e os Caras,2013,Dezembro,17
2319,Os 101 Dálmatas: O Filme,2013,Dezembro,18
2320,O Paizão,2013,Dezembro,19
2321,Sobrevivendo ao Natal,2013,Dezembro,20
2322,Maria: Uma Missão de Amor,2013,Dezembro,23
2323,Esqueceram de Mim 2: Perdido em Nova York,2013,Dezembro,24
2324,Santa Buddies: Uma Aventura de Natal,2013,Dezembro,25
2325,Madagascar,2013,Dezembro,26
2326,Best Player: Guerreiros Virtuais,2013,Dezembro,27
2327,Starstruck: Meu Namorado é uma Superestrela,2013,Dezembro,30
2328,O Espanta Tubarões,2013,Dezembro,31
2329,Carros,2012,Janeiro,02
2330,Vira-Lata,2012,Janeiro,03
2331,Toy Story 2,2012,Janeiro,04
2332,Os 102 Dálmatas,2012,Janeiro,05
2333,Tinker Bell: Uma Aventura No Mundo Das Fadas,2012,Janeiro,06
2334,Quarteto Fantástico E O Surfista Prateado,2012,Janeiro,09
2335,Arrebentando Em Nova York,2012,Janeiro,10
2336,Eragon,2012,Janeiro,11
2337,As Crônicas De Spiderwick,2012,Janeiro,12
2338,Super Escola De Heróis,2012,Janeiro,13
2339,O Mar Não Está Pra Peixe,2012,Janeiro,16
2340,Caçadores De Dragões,2012,Janeiro,17
2341,Barbie Como Rapunzel,2012,Janeiro,18
2342,Sinbad: A Lenda Dos Sete Mares,2012,Janeiro,19
2343,A Fuga Das Galinhas,2012,Janeiro,20
2344,Uma Casa De Pernas Pro Ar,2012,Janeiro,23
2345,Animal,2012,Janeiro,24
2346,Beethoven 2,2012,Janeiro,25
2347,Em Busca Da Princesa Dos Mitos,2012,Janeiro,26
2348,A Hora Da Virada,2012,Janeiro,27
2349,O Grande Desafio,2012,Janeiro,30
2350,Programa De Proteção Para Princesas,2012,Janeiro,31
2351,Bambi,2012,Fevereiro,01
2352,Doze É Demais,2012,Fevereiro,02
2353,El Dorado: Cidade De Ouro,2012,Fevereiro,03
2354,Acampamento Do Papai,2012,Fevereiro,06
2355,A Moedinha Da Sorte,2012,Fevereiro,07
2356,K-9: Um Policial Bom Pra Cachorro,2012,Fevereiro,08
2357,Crossroads: Amigas Para Sempre,2012,Fevereiro,09
2358,Encontro De Amor,2012,Fevereiro,10
2359,Do Que As Mulheres Gostam,2012,Fevereiro,13
2360,Nossa Querida Babá,2012,Fevereiro,14
2361,Um Príncipe Em Minha Vida 2: O Casamento Real,2012,Fevereiro,15
2362,Como Água E Vinho,2012,Fevereiro,16
2363,Lisbela E O Prisioneiro,2012,Fevereiro,17
2364,A Filha Do Chefe,2012,Fevereiro,20
2367,De Repente 30,2012,Fevereiro,23
2368,Kate & Leopold,2012,Fevereiro,24
2369,O Terminal,2012,Fevereiro,27
2371,Duplex,2012,Fevereiro,29
2372,A Grande Família: O Filme,2012,Março,01
2373,Recém-Casados,2012,Março,02
2374,Shrek 2,2012,Março,05
2375,Sempre Ao Seu Lado,2012,Março,06
2376,Três Ladrões E Um Bebê,2012,Março,07
2377,À Procura Da Felicidade,2012,Março,08
2378,Evolução,2012,Março,09
2379,As Férias Da Minha Vida,2012,Março,12
2380,Garfield 2,2012,Março,13
2381,Uma Viagem Inesperada,2012,Março,14
2382,MIB: Homens De Preto 2,2012,Março,15
2383,Tá Todo Mundo Louco,2012,Março,16
2384,Sexta-Feira Muito Louca,2012,Março,19
2385,"Seis Dias, Sete Noites",2012,Março,20
2386,Mulan,2012,Março,21
2387,Correndo Atrás,2012,Março,22
2388,Zoom: Academia De Super-Heróis,2012,Março,23
2389,A Lenda Do Zorro,2012,Março,26
2390,O Paizão,2012,Março,27
2392,Desventuras Em Série,2012,Março,29
2393,Náufrago,2012,Março,30
2394,Entrando Numa Fria Maior Ainda,2012,Abril,02
2396,Dr. Dolittle 5,2012,Abril,04
2397,O Espanta Tubarões,2012,Abril,05
2398,Irmãos De Fé,2012,Abril,06
2399,Espanglês,2012,Abril,09
2400,O Cachorro Bombeiro,2012,Abril,10
2401,Um Dia Especial,2012,Abril,11
2402,A Herdeira Da Máfia,2012,Abril,12
2403,O Inferno De Dante,2012,Abril,13
2404,O Casamento Do Meu Melhor Amigo,2012,Abril,16
2405,Para Sempre Cinderella,2012,Abril,17
2407,Velocidade Máxima 2,2012,Abril,19
2408,Toy Story: Um Mundo De Aventuras,2012,Abril,20
2409,Férias Da Família Johnson,2012,Abril,23
2411,Uma Cavaleira Em Camelot,2012,Abril,25
2412,Eloise No Plaza,2012,Abril,26
2413,Volcano: A Fúria,2012,Abril,27
2414,Querem Acabar Comigo,2012,Abril,30
2415,Por Água Abaixo,2012,Maio,01
2416,Pesadelo Nas Alturas,2012,Maio,02
2417,Meu Tio Matou Um Cara,2012,Maio,03
2418,Aquamarine,2012,Maio,04
2419,As Loucuras De Dick E Jane,2012,Maio,07
2420,No Ritmo Da Dança,2012,Maio,08
2421,Mamãe Saiu Com Um Vampiro,2012,Maio,09
2422,Operação: Salvem Os Golfinhos,2012,Maio,10
2423,O Gigante De Ferro,2012,Maio,11
2424,Doze É Demais 2,2012,Maio,14
2425,Escola De Bruxas,2012,Maio,15
2426,O Céu Pode Esperar,2012,Maio,16
2427,Wendy Wu: A Garota Kung Fu,2012,Maio,17
2428,O Caminho Para El Dorado,2012,Maio,18
2429,Dr. Dolittle 3,2012,Maio,21
2430,Escola Da Vida,2012,Maio,22
2431,O Castelo Do Medo,2012,Maio,23
2432,Atraídos Pelo Destino,2012,Maio,24
2433,MIB: Homens De Preto,2012,Maio,25
2434,Voando Alto,2012,Maio,28
2435,Piratas Modernos,2012,Maio,29
2436,A Menina E O Porquinho,2012,Maio,30
2437,Um Príncipe Em Minha Vida,2012,Maio,31
2438,Coração De Cavaleiro,2012,Junho,01
2439,O Diabo Veste Prada,2012,Junho,04
2440,Ghost: Do Outro Lado Da Vida,2012,Junho,05
2441,Garota Veneno,2012,Junho,06
2442,O Menino Da Porteira,2012,Junho,07
2443,Robôs,2012,Junho,08
2444,Casamento Grego,2012,Junho,11
2445,Cupido: A Magia Do Amor,2012,Junho,12
2446,A Verdadeira Família,2012,Junho,13
2447,Minha Noiva De Mentira,2012,Junho,14
2448,Space Buddies: Uma Aventura No Espaço,2012,Junho,15
2449,Como Perder Um Homem Em 10 Dias,2012,Junho,18
2450,Dois Cachorrinhos Milagrosos,2012,Junho,19
2451,A Sorte Dos Irlandeses,2012,Junho,20
2452,Táxi,2012,Junho,21
2453,A Herança De Mr. Deeds,2012,Junho,22
2454,Vestida Para Casar,2012,Junho,25
2455,Os Seis Signos Da Luz,2012,Junho,26
2458,Resgate Abaixo De Zero,2012,Junho,29
2459,10 Coisas Que Eu Odeio Em Você,2012,Julho,02
2460,"Bogus, Meu Amigo Secreto",2012,Julho,03
2461,Lizzie McGuire: Um Sonho Popstar,2012,Julho,04
2462,Nunca É Tarde Para Amar,2012,Julho,05
2463,"George, O Rei Da Floresta",2012,Julho,06
2464,O Bicho Vai Pegar 2,2012,Julho,09
2465,Dirty Dancing: Ritmo Quente,2012,Julho,10
2466,As Aventuras De Sharkboy E Lavagirl,2012,Julho,11
2467,Ninguém Segura Esses Fantasmas,2012,Julho,12
2468,Loucuras Na Idade Média,2012,Julho,13
2469,Pinocchio 3000,2012,Julho,16
2470,Starstruck: Meu Namorado É Uma Superestrela,2012,Julho,17
2471,Pequenos Grandes Astros,2012,Julho,18
2472,Os Feiticeiros De Waverly Place: O Filme,2012,Julho,19
2473,Lilo & Stitch,2012,Julho,20
2474,O Auto Da Compadecida,2012,Julho,23
2475,O Diário De Uma Babá,2012,Julho,24
2476,Soltando Os Cachorros,2012,Julho,25
2477,Vovó…Zona 2,2012,Julho,26
2478,Shrek,2012,Julho,27
2479,Motoqueiros Selvagens,2012,Julho,30
2480,O Amor É Cego,2012,Julho,31
2481,O Diário Da Princesa,2012,Agosto,01
2482,Monstros S.A.,2012,Agosto,02
2483,Click,2012,Agosto,03
2484,Os 101 Dálmatas: O Filme,2012,Agosto,06
2485,A Família Da Noiva,2012,Agosto,07
2486,Tá Dando Onda,2012,Agosto,08
2487,A Creche Do Papai,2012,Agosto,09
2488,Como Cães E Gatos,2012,Agosto,10
2489,Hitch: Conselheiro Amoroso,2012,Agosto,13
2490,Sob A Mesma Lua,2012,Agosto,14
2492,Um Encontro Com Seu Ídolo!,2012,Agosto,16
2493,A Máscara Do Zorro,2012,Agosto,17
2494,Os Caçadores Da Arca Perdida,2012,Agosto,20
2495,Resgate De Uma Vida,2012,Agosto,21
2496,Halloweentown 2: A Vingança De Kalabar,2012,Agosto,22
2497,Sonhadora,2012,Agosto,23
2498,Minutemen: Os Viajantes Do Tempo,2012,Agosto,24
2499,"Corina, Uma Babá Perfeita",2012,Agosto,27
2500,Confusão Pra Cachorro,2012,Agosto,28
2501,Tainá 2: A Aventura Continua,2012,Agosto,29
2502,Leis Da Atração,2012,Agosto,30
2503,Pequenos Espiões 2: A Ilha Dos Sonhos Perdidos,2012,Agosto,31
2504,Letra E Música,2012,Setembro,03
2505,Alaska: Uma Aventura Inacreditável,2012,Setembro,04
2506,Procura Obsessiva,2012,Setembro,05
2507,O Mar Não Está Pra Peixe,2012,Setembro,06
2509,Garfield: O Filme,2012,Setembro,10
2510,Sorte No Amor,2012,Setembro,11
2511,Mansão Mal-Assombrada,2012,Setembro,12
2512,Arrebentando Em Nova York,2012,Setembro,13
2513,Bee Movie: A História De Uma Abelha,2012,Setembro,14
2514,O Mistério Da Libélula,2012,Setembro,17
2515,Em Busca Da Princesa Dos Mitos,2012,Setembro,18
2516,Gracie,2012,Setembro,19
2517,Nossa Querida Babá 3: Uma Aventura No Paraíso,2012,Setembro,20
2518,Dr. Dolittle 4,2012,Setembro,21
2519,Uma Casa De Pernas Pro Ar,2012,Setembro,24
2520,Mudança De Hábito,2012,Setembro,25
2521,ABC Do Amor,2012,Setembro,26
2522,A Bruxa Do Bem,2012,Setembro,27
2523,Space Chimps: Micos No Espaço,2012,Setembro,28
2524,Afinado No Amor,2012,Outubro,01
2525,Animal,2012,Outubro,02
2526,De Repente 30,2012,Outubro,03
2527,Deu A Louca Na Cinderela,2012,Outubro,04
2528,A Hora Da Virada,2012,Outubro,05
2529,A Família Do Futuro,2012,Outubro,08
2530,Xuxa Em O Mistério de Feiurinha,2012,Outubro,09
2531,A Fuga Das Galinhas,2012,Outubro,10
2533,Uma Noite No Museu,2012,Outubro,12
2534,Recém-Formada,2012,Outubro,15
2535,Eragon,2012,Outubro,16
2536,Um Lugar Chamado Notting Hill,2012,Outubro,17
2537,Um Ratinho Encrenqueiro,2012,Outubro,18
2538,Johnny Kapahala: De Volta Ao Havaí,2012,Outubro,19
2539,"Loucas Por Amor, Viciadas Em Dinheiro",2012,Outubro,22
2540,Milagre Na Pista 2,2012,Outubro,23
2541,As Namoradas Do Papai,2012,Outubro,24
2542,Em Boa Companhia,2012,Outubro,25
2543,Programa De Proteção Para Princesas,2012,Outubro,26
2544,Acampamento Do Papai,2012,Outubro,29
2545,Material Girls,2012,Outubro,30
2546,Ace: Uma Questão De Justiça,2012,Outubro,31
2547,Deu A Louca Na Branca De Neve,2012,Novembro,01
2548,Se Eu Fosse Você,2012,Novembro,02
2549,O Medalhão,2012,Novembro,05
2550,O Amor Acontece,2012,Novembro,06
2551,Os Meninos Voadores,2012,Novembro,07
2552,Um Lugar Para Recomeçar,2012,Novembro,08
2553,Sempre Ao Seu Lado,2012,Novembro,09
2554,E Se Fosse Verdade,2012,Novembro,12
2555,O Príncipe E O Vira-Lata,2012,Novembro,13
2556,O Melhor Amigo Da Noiva,2012,Novembro,14
2557,Pinóquio,2012,Novembro,15
2558,Três Ladrões E Um Bebê,2012,Novembro,16
2559,Um Tira Muito Suspeito,2012,Novembro,19
2560,Shrek 2,2012,Novembro,20
2561,O Homem Bicentenário,2012,Novembro,21
2562,Sobrevivendo Ao Natal,2012,Novembro,22
2563,Escola De Espiões,2012,Novembro,23
2564,Tentação Fatal,2012,Novembro,26
2565,O Pai Da Noiva,2012,Novembro,27
2566,"Seis Dias, Sete Noites",2012,Novembro,28
2567,Dança Comigo?,2012,Novembro,29
2568,Sexta-Feira Muito Louca,2012,Novembro,30
2569,O Diário Da Princesa 2,2012,Dezembro,03
2570,Duplex,2012,Dezembro,04
2571,A Moedinha Da Sorte,2012,Dezembro,05
2572,Quatro Amigas E Um Jeans Viajante,2012,Dezembro,06
2573,Poderoso Joe,2012,Dezembro,07
2574,Neve Pra Cachorro,2012,Dezembro,10
2575,O Resgate Do Papai,2012,Dezembro,11
2576,Vovó...Zona,2012,Dezembro,12
2577,Whitney Brown,2012,Dezembro,13
2578,Caçadores De Dragões,2012,Dezembro,14
2579,Uma Garota Encantada,2012,Dezembro,17
2580,Quando O Amor Acontece,2012,Dezembro,18
2581,Best Player: Guerreiros Virtuais,2012,Dezembro,19
2582,Dr. Dolittle 5,2012,Dezembro,20
2583,Menores Desacompanhados,2012,Dezembro,21
2584,Jesus: A História Do Nascimento,2012,Dezembro,24
2585,Apenas Amigos,2012,Dezembro,25
2586,Twitches: As Bruxinhas Gêmeas,2012,Dezembro,26
2587,Nunca Fui Beijada,2012,Dezembro,27
2588,Space Jam: O Jogo Do Século,2012,Dezembro,28
2589,O Terno De 2 Bilhões De Dólares,2012,Dezembro,31
2590,High School Musical,2011,Janeiro,03
2591,Vida De Inseto,2011,Janeiro,04
2592,O Diário Da Princesa,2011,Janeiro,05
2593,A Família Da Noiva,2011,Janeiro,06
2594,Peter Pan,2011,Janeiro,07
2595,Homem-Aranha,2011,Janeiro,10
2596,O Mar Não Está Pra Peixe,2011,Janeiro,11
2597,Matilda,2011,Janeiro,12
2598,A Filha Do Presidente,2011,Janeiro,13
2599,A Creche Do Papai,2011,Janeiro,14
2600,Robôs,2011,Janeiro,17
2601,Agora Você Vê...,2011,Janeiro,18
2602,Vovó...Zona 2,2011,Janeiro,19
2603,Entrando Numa Fria Maior Ainda,2011,Janeiro,20
2604,K-9: Um Policial Bom Pra Cachorro,2011,Janeiro,21
2605,Como Se Fosse A Primeira Vez,2011,Janeiro,24
2606,Toy Story: Um Mundo De Aventuras,2011,Janeiro,25
2607,"Bailey, Um Cão Que Vale Milhões",2011,Janeiro,26
2608,Johnny Kapahala: De Volta Ao Havaí,2011,Janeiro,27
2609,Inspetor Bugiganga 2,2011,Janeiro,28
2610,O Amor É Cego,2011,Janeiro,31
2611,MIB: Homens De Preto,2011,Fevereiro,01
2612,Xuxa E O Tesouro Da Cidade Perdida,2011,Fevereiro,02
2613,Sabrina Vai A Roma,2011,Fevereiro,03
2614,Demolidor: O Homem Sem Medo,2011,Fevereiro,04
2615,Um Show De Verão,2011,Fevereiro,07
2616,"Charlie, Em Ritmo De Aventura",2011,Fevereiro,08
2617,A Cidade Do Halloween,2011,Fevereiro,10
2618,Pixel: A Garota Perfeita,2011,Fevereiro,11
2619,Garota Veneno,2011,Fevereiro,14
2620,Um Caminho Para Dois,2011,Fevereiro,15
2621,A Casa Inteligente,2011,Fevereiro,16
2622,O Céu Pode Esperar,2011,Fevereiro,17
2623,"George, O Rei Da Floresta",2011,Fevereiro,18
2624,Loucuras Na Idade Média,2011,Fevereiro,21
2625,Pesos Pesados,2011,Fevereiro,22
2626,Ping!,2011,Fevereiro,23
2627,As Patricinhas De Beverly Hills,2011,Fevereiro,24
2628,Velocidade Máxima 2,2011,Fevereiro,25
2629,A Fuga Das Galinhas,2011,Fevereiro,28
2630,"Harriet, A Espiã: Guerra Dos Blogs",2011,Março,01
2631,Resgate Abaixo De Zero,2011,Março,02
2632,As Aventuras De Sharkboy E Lavagirl,2011,Março,03
2633,Do Que As Mulheres Gostam,2011,Março,04
2634,Didi Quer Ser Criança,2011,Março,07
2637,O Cachorro Bombeiro,2011,Março,10
2638,Ela É Demais,2011,Março,11
2639,O Diário Da Princesa 2,2011,Março,14
2640,Spymate: O Agente Animal,2011,Março,15
2641,Xuxa Abracadabra,2011,Março,16
2642,Sonhadora,2011,Março,17
2643,Monstros S.A.,2011,Março,18
2644,Dr. Dolittle,2011,Março,21
2645,Doze É Demais 2,2011,Março,22
2646,Cupido: A Magia Do Amor,2011,Março,23
2647,O Pequeno Stuart Little 2,2011,Março,24
2648,Hércules,2011,Março,25
2649,Entrando Numa Fria,2011,Março,28
2650,The Cheetah Girls: Um Mundo,2011,Março,29
2651,A Bruxa Do Bem,2011,Março,30
2652,Cop Dog: O Cão Policial,2011,Março,31
2653,Tentação Fatal,2011,Abril,01
2654,Toy Story 2,2011,Abril,04
2655,Dirty Dancing: Ritmo Quente,2011,Abril,05
2656,Gol!,2011,Abril,06
2657,Uma Cavaleira Em Camelot,2011,Abril,07
2658,Zathura: Uma Aventura Espacial,2011,Abril,08
2659,Uma Casa De Pernas Pro Ar,2011,Abril,11
2660,Duplex,2011,Abril,12
2661,High School Musical 2,2011,Abril,13
2662,Spirit: O Corcel Indomável,2011,Abril,14
2663,Lisbela E O Prisioneiro,2011,Abril,15
2664,Os 102 Dálmatas,2011,Abril,18
2665,Sabrina Na Austrália,2011,Abril,19
2666,Deu A Louca Na Branca De Neve,2011,Abril,20
2667,Dr. Dolittle 4,2011,Abril,21
2668,Maria: Mãe Do Filho De Deus,2011,Abril,22
2669,Doze É Demais,2011,Abril,25
2670,Os Seis Signos Da Luz,2011,Abril,26
2672,A Boneca Que Virou Gente,2011,Abril,28
2673,O Galinho Chicken Little,2011,Abril,29
2674,Animal,2011,Maio,02
2676,Pequenos Espiões,2011,Maio,04
2677,Irmão Urso,2011,Maio,05
2678,Recém-Casados,2011,Maio,06
2679,Caçadores De Dragões,2011,Maio,09
2680,Um Encontro Com Seu Ídolo!,2011,Maio,10
2681,Os Feiticeiros de Waverly Place: O Filme,2011,Maio,11
2682,A Verdadeira Família,2011,Maio,12
2683,Volcano: A Fúria,2011,Maio,13
2684,Um Príncipe Em Minha Vida 2: O Casamento Real,2011,Maio,16
2685,Minutemen: Os Viajantes Do Tempo,2011,Maio,17
2686,A Menina E O Porquinho,2011,Maio,18
2687,Como Água E Vinho,2011,Maio,19
2688,Eragon,2011,Maio,20
2689,Acampamento Do Papai,2011,Maio,23
2690,Dr. Dolittle 3,2011,Maio,24
2691,Crossroads: Amigas Para Sempre,2011,Maio,25
2692,Nem Que A Vaca Tussa,2011,Maio,26
2693,A Hora Da Virada,2011,Maio,27
2694,O Medalhão,2011,Maio,30
2695,Programa De Proteção Para Princesas,2011,Maio,31
2696,O Resgate Do Papai,2011,Junho,01
2697,Jump In!,2011,Junho,02
2698,Zoom: Academia De Super-Heróis,2011,Junho,03
2699,A Moedinha Da Sorte,2011,Junho,06
2700,Encontro De Amor,2011,Junho,07
2701,Dando Um Tempo,2011,Junho,08
2702,Halloweentown 2: A Vingança De Kalaba,2011,Junho,09
2703,Bebês Em Ação,2011,Junho,10
2704,MIB: Homens De Preto 2,2011,Junho,13
2705,Kate & Leopold,2011,Junho,14
2706,Pesadelo Nas Alturas,2011,Junho,15
2707,Twitches: As Bruxinhas Gêmeas,2011,Junho,16
2708,Três Ladrões E Um Bebê,2011,Junho,17
